member_id,loyalty_years,vehicles_covered,premium_plan_ind,mobile_app_user,home_auto_bundle,auto_pay_ind,recent_rate_increase,churn
19887544,2,1,0,1,0,0,0,1
15364376,9,2,0,1,1,0,0,0
23937264,14,2,0,0,1,0,0,0
93821205,4,2,0,0,1,0,0,0
71529462,4,3,0,0,0,0,0,0
64350021,13,2,0,0,0,0,0,0
33276767,7,1,0,0,0,0,0,0
78642019,1,2,0,1,1,1,0,0
27910195,7,3,0,0,0,0,0,0
71373491,7,3,0,0,1,1,0,0
77081871,8,1,0,1,0,0,0,1
99830731,11,1,0,0,0,0,0,0
79624368,6,2,0,0,0,0,0,0
27698549,10,2,1,0,0,1,1,0
73255936,5,2,0,0,1,0,0,0
22881628,7,3,0,0,0,1,0,0
56927462,19,2,0,1,0,0,1,1
40661643,11,2,0,0,0,0,0,0
97143624,14,3,0,0,0,1,0,0
37558729,4,2,0,1,1,0,0,0
11156572,17,3,0,1,0,1,1,0
25351912,17,2,1,1,0,0,0,0
99022889,7,2,0,0,0,0,0,1
54831148,7,2,0,0,1,0,0,0
82503064,18,2,0,1,1,1,0,0
69090217,9,1,0,1,0,0,0,0
38234706,14,1,0,1,0,0,0,0
10628843,2,2,0,1,0,0,0,0
63374450,2,2,0,1,0,0,0,0
62034536,2,2,0,1,1,1,0,0
52583101,13,1,0,1,1,0,0,0
98290006,20,1,0,1,0,0,0,0
25214440,1,2,0,1,1,0,0,0
11632736,2,3,0,1,1,0,0,0
24757744,12,1,0,0,1,1,0,0
68300590,14,2,0,0,0,0,0,1
60814406,11,1,0,1,0,0,1,1
76857259,18,2,0,0,0,0,0,0
35905521,2,2,0,1,1,1,0,0
17022553,18,2,1,0,0,0,1,0
56859703,13,1,0,1,0,0,0,0
95598920,15,3,0,0,0,1,0,0
29176402,16,2,0,0,1,0,1,0
83115541,5,2,0,0,0,0,0,0
38315029,3,2,0,1,1,0,0,0
73681104,4,2,0,1,1,1,0,0
24681834,9,1,0,0,0,0,0,0
20284439,14,2,0,1,1,0,1,0
44511151,6,3,0,0,0,0,0,0
32467257,14,2,0,0,0,0,0,0
21990759,13,1,0,1,0,0,0,0
65521340,16,2,0,0,0,0,1,1
43728044,19,1,0,0,1,1,0,0
30493208,0,1,0,1,0,0,0,0
43395563,16,2,0,1,0,0,0,0
40242226,8,3,0,1,1,0,0,1
93608864,5,2,0,1,0,0,1,0
19590251,20,2,0,1,0,0,0,1
11125436,14,2,0,0,1,0,0,0
48335389,14,2,0,1,0,0,0,0
72600576,8,3,0,0,0,0,0,0
39477119,8,3,1,0,0,1,0,0
83578548,4,2,0,0,0,0,0,0
92278966,2,2,0,1,1,1,0,0
55159714,13,2,0,0,0,0,0,0
83534065,5,1,1,1,0,0,0,0
34868131,3,2,0,1,1,0,0,0
91886452,11,1,0,1,0,0,0,0
61429709,3,1,0,0,0,1,1,1
75030348,10,1,0,1,0,0,0,0
98390115,7,1,0,1,0,0,0,1
81162101,10,2,1,0,0,0,0,0
54072198,18,2,0,1,1,0,0,0
52192414,4,1,0,0,0,0,0,0
59116088,18,2,0,1,0,1,0,0
33864395,3,3,0,1,0,0,0,0
40061894,17,2,0,0,0,1,0,0
17907619,12,2,1,1,0,0,0,0
48204573,12,2,0,0,0,0,0,1
61115490,11,2,0,1,0,0,0,0
26208513,4,1,0,1,1,0,1,0
47170928,11,2,0,1,0,0,0,0
17093443,4,3,0,1,0,0,0,1
98315534,9,3,0,0,0,0,0,0
16886881,4,3,0,1,0,0,0,0
70952043,8,3,0,0,0,1,1,0
70322121,17,2,0,0,0,0,0,0
79179318,9,2,0,1,0,0,0,1
70445657,12,1,0,1,0,0,0,0
49366461,3,2,0,1,0,0,0,1
46207288,8,2,0,1,0,0,0,1
38698980,17,3,0,1,1,0,0,0
32771630,5,1,0,1,0,0,0,0
52761901,13,1,0,1,0,0,0,1
64706596,11,1,0,1,0,0,0,0
84562716,1,2,0,0,0,0,0,0
46555717,19,2,0,1,0,0,0,0
70701760,9,2,0,0,0,0,0,0
46591069,11,2,0,0,1,0,0,0
20022247,12,2,1,1,0,0,1,0
96282165,6,1,1,0,0,0,0,1
86350577,18,3,0,0,0,0,0,0
89570411,19,3,0,0,1,1,0,0
98235611,11,1,0,0,1,0,0,0
74320273,3,3,0,1,0,0,0,0
94694290,11,2,1,0,1,0,0,0
16250132,11,2,0,1,0,0,0,0
87940522,8,3,0,1,0,0,0,0
99693861,0,3,0,0,0,0,0,0
20604133,17,2,0,1,1,0,1,0
99123007,7,2,0,0,0,0,0,0
25682267,4,2,0,0,0,0,0,0
53528650,15,2,0,1,0,0,0,0
95279734,19,3,0,1,0,0,0,0
78947483,14,1,0,1,1,0,0,1
67043418,1,2,0,0,0,0,0,0
91903588,3,3,0,1,0,0,0,0
50004641,1,3,0,0,0,0,0,0
31981166,9,3,0,1,0,0,0,0
78718518,10,2,0,1,0,0,0,0
64107785,15,3,0,0,1,0,0,0
72523375,19,2,1,1,0,0,0,0
31253776,1,2,0,0,1,0,0,1
82050150,14,2,0,0,1,0,1,0
99767937,2,2,0,1,0,0,0,0
36149724,10,3,0,0,0,1,0,0
51571960,3,2,0,0,0,0,0,0
46840283,19,3,0,0,0,0,0,1
93519426,2,2,0,1,0,0,0,1
30847277,9,3,0,1,0,0,0,0
99266674,5,3,0,0,0,0,0,0
28605456,7,3,0,0,0,0,0,0
83317216,5,1,0,0,0,1,0,0
54275881,4,3,1,1,0,0,0,0
65439317,12,1,0,0,0,0,0,0
70718275,16,3,0,1,0,0,1,0
73437431,7,2,0,0,0,0,0,0
58790608,13,3,0,0,0,0,0,0
21639300,8,2,0,1,0,0,0,0
98056492,9,1,0,1,0,0,1,1
34648191,18,2,0,1,0,0,0,0
82001474,3,2,1,1,0,0,0,1
21472298,18,1,0,1,0,0,1,0
60928449,6,2,0,1,0,0,0,0
67142100,5,1,1,1,1,0,0,0
62830894,1,3,0,0,1,0,0,0
15376182,13,2,0,1,1,0,0,0
32924665,2,2,0,0,0,0,0,1
79080400,19,3,0,0,0,0,0,0
14850556,9,1,0,0,0,0,0,0
11128169,9,2,0,1,0,0,1,1
69066043,19,2,0,1,0,1,0,0
86115050,14,2,0,0,0,0,0,0
55518764,5,2,0,0,0,0,0,0
69197905,5,2,0,0,0,0,0,0
74436613,2,2,0,0,1,0,0,1
81017956,14,3,0,1,1,0,0,0
81336971,5,1,0,1,1,0,0,0
43412367,17,1,0,1,1,1,1,0
56603329,8,1,0,1,1,1,0,0
62221329,6,2,0,0,0,0,0,0
81689194,16,1,0,0,0,0,0,0
16481005,20,1,0,1,1,0,1,0
10149822,14,2,0,1,1,0,0,1
62727005,1,1,0,1,1,0,0,1
35922858,11,1,0,1,0,0,0,0
91076876,2,1,0,0,0,0,1,0
93970782,13,3,0,0,0,0,0,0
61901425,11,2,0,1,0,0,0,0
83492619,8,3,0,1,1,0,0,0
21374996,6,2,0,1,1,0,1,1
37803144,4,3,1,0,0,0,0,0
25855799,7,1,1,0,0,0,0,0
96607226,11,3,0,1,0,0,0,0
95318012,1,3,0,1,1,0,0,0
34076633,4,1,0,0,0,1,0,1
96955549,8,2,0,1,0,0,0,0
58197530,11,3,0,0,0,0,0,0
27245064,0,2,0,0,1,0,0,0
82070149,15,2,0,0,1,0,0,1
26811247,9,2,0,1,0,1,0,1
54658334,1,2,0,0,1,0,0,0
96898387,19,2,0,0,0,0,1,0
60177494,16,1,0,0,0,0,0,0
45452874,8,2,0,1,0,0,0,0
77399414,15,1,0,1,0,1,0,0
43658479,18,2,0,1,0,1,1,0
14569722,14,2,0,1,1,1,0,0
41591150,9,2,1,1,1,0,1,0
50678260,15,3,0,1,0,0,0,0
11137915,10,3,0,1,1,0,0,1
95552100,14,2,0,0,1,0,0,0
31707595,16,3,0,0,0,0,0,0
78718089,18,3,0,1,0,0,0,0
43963511,4,3,0,0,1,1,0,0
82474501,5,3,0,1,0,1,0,0
94185434,14,2,0,0,0,0,0,0
24998144,1,3,0,1,0,0,0,1
72190467,2,2,0,1,0,1,1,0
22659631,15,1,0,1,0,0,1,0
30376329,8,1,0,0,0,0,0,1
47491423,2,2,0,1,0,0,0,0
90825524,1,2,0,1,0,0,0,0
73566256,12,2,1,0,0,0,1,0
21175170,18,2,0,1,0,0,1,0
34482853,7,2,0,0,0,0,1,0
16427266,16,2,0,1,0,0,0,0
50512644,1,2,0,1,1,1,0,0
33338880,15,4,0,0,0,0,0,0
66216075,13,2,0,1,0,0,0,0
48991047,17,1,0,0,0,0,0,1
45041784,3,3,0,1,1,0,0,0
89119223,10,1,0,1,1,0,1,0
26726498,9,1,0,0,0,0,0,0
24217253,7,2,0,0,0,0,0,0
61673076,3,3,0,1,0,0,0,0
48595772,15,1,1,0,0,0,0,1
68112675,0,1,1,0,1,0,0,0
71348489,11,2,1,1,0,0,0,0
63300462,14,2,0,1,0,0,0,0
58228224,1,1,0,0,0,0,0,0
75864537,3,2,0,1,0,0,1,0
57134602,1,2,0,0,0,0,0,0
91301517,16,3,1,0,0,0,0,0
91853812,14,1,0,1,0,1,0,1
86877470,3,2,0,1,0,1,0,0
44843893,19,3,0,0,0,0,0,0
58342422,18,1,0,0,0,1,0,0
97714917,14,3,0,0,0,0,1,0
56518902,7,3,0,1,0,0,0,1
87075614,9,3,0,0,0,0,0,0
40358185,18,2,0,1,0,0,0,1
14021463,14,2,0,1,0,0,0,0
58897913,18,2,0,1,0,0,0,0
35582137,14,3,1,1,0,0,0,0
97401759,20,1,0,1,0,0,0,0
79624722,4,2,0,1,0,0,0,0
52505300,16,2,0,0,0,0,0,1
94649565,12,2,0,1,0,1,0,1
25736274,12,3,0,1,0,0,0,1
19936892,14,2,0,0,0,0,0,0
33912719,15,1,1,0,0,0,0,0
27905500,5,1,0,0,0,0,0,0
33188767,10,3,0,1,1,0,0,0
14550560,15,2,0,0,1,0,1,1
66386636,7,2,0,1,0,0,0,0
90217060,17,2,0,1,0,0,0,0
88265007,20,1,0,1,0,0,0,0
81806469,3,1,0,1,1,0,0,0
59954601,20,1,0,0,0,0,0,0
38339680,4,1,0,0,1,0,0,1
69743993,4,2,0,1,1,1,0,0
21304979,4,2,0,1,1,0,0,0
69897149,16,2,0,0,0,0,0,1
77333931,3,2,0,0,0,0,0,0
51935755,19,3,0,1,0,0,0,0
10903457,3,3,0,0,0,1,0,1
85438994,15,3,1,1,0,0,0,0
15658553,19,2,0,0,0,0,1,0
32783195,6,1,0,1,1,0,0,0
51635504,0,3,0,0,1,0,0,0
10992776,3,2,0,0,0,0,0,1
41051651,5,2,0,1,0,0,0,0
71541383,7,2,0,1,0,0,0,0
10864148,9,3,0,1,0,0,0,0
69758916,11,3,0,1,1,0,0,0
63459169,1,1,0,0,0,0,1,0
26648337,4,2,0,1,0,0,0,0
21015805,18,2,0,1,0,0,0,0
58458844,3,3,0,1,0,0,0,0
54161917,13,1,0,0,1,0,0,0
61347551,12,2,0,1,1,0,0,0
22803919,14,2,0,0,0,0,0,1
29522870,7,1,1,0,0,0,0,0
57442284,13,3,0,0,1,1,0,0
91783221,16,2,0,0,1,1,0,0
93981030,9,1,0,1,0,0,0,1
54933858,1,3,0,0,0,0,1,0
93479708,3,3,0,0,1,0,0,0
60682966,4,1,0,0,0,0,0,1
60412385,12,1,0,0,0,0,0,0
99931639,11,1,0,1,0,0,0,0
89448353,1,3,0,1,0,0,0,0
50100564,3,2,1,1,1,0,1,0
87283287,7,2,0,1,0,0,0,1
15364955,10,3,0,1,0,0,0,0
73297243,13,1,0,1,0,0,0,1
73564441,12,3,0,0,0,0,0,1
29811774,17,1,0,0,0,0,0,0
96714589,0,1,1,1,1,1,0,1
24737726,13,1,0,1,0,0,0,1
65669519,18,3,0,0,0,1,0,0
10944514,6,2,0,1,0,0,0,0
79302513,8,1,0,0,0,0,0,0
52664454,16,2,0,1,0,0,1,1
43609719,19,3,0,0,0,0,0,0
14162543,3,3,0,1,1,0,0,1
59718435,14,3,0,1,0,0,0,1
63639299,17,2,0,1,0,0,0,0
26552121,16,2,1,0,0,0,0,0
45123315,2,4,0,1,1,0,0,0
68910189,20,2,0,1,0,0,0,0
85820906,17,2,0,0,0,0,0,0
14879586,1,2,0,0,0,1,0,0
27051611,19,3,0,1,1,0,0,0
20211629,10,1,0,0,0,0,0,1
43795928,18,3,0,0,0,0,0,0
41503812,3,3,0,0,0,0,0,1
67488431,4,2,0,0,0,0,1,1
94215465,8,2,0,0,0,1,0,1
20355024,19,3,0,1,0,0,0,0
63060612,15,1,0,0,0,0,0,0
28807579,1,2,0,0,0,0,0,0
74135906,12,3,1,1,0,0,0,0
78007026,11,2,0,0,0,0,0,0
37231502,18,2,0,1,0,0,0,0
84505933,19,2,0,0,1,1,0,0
13136494,16,2,0,0,0,0,0,0
81886805,7,1,0,1,0,0,0,0
43344541,9,3,0,1,0,0,0,0
36690153,13,2,0,0,1,0,0,0
83993047,10,3,0,1,0,0,0,0
27729967,12,3,0,0,0,0,0,0
91580146,19,3,0,0,1,0,1,0
14009702,13,2,0,1,0,0,0,0
61114964,6,2,0,0,0,0,0,1
33700836,18,1,0,1,1,0,0,0
96832497,19,2,0,0,0,0,0,0
90748955,2,4,0,0,1,0,0,0
42202105,10,2,0,0,0,0,0,1
67422464,14,2,0,1,1,0,0,0
16818449,16,3,0,0,0,0,0,0
76291986,6,2,1,1,0,1,0,0
55415657,9,1,0,0,0,1,1,1
78925146,14,2,0,1,0,0,0,0
36987829,15,2,0,1,0,0,0,0
88110995,15,1,0,1,0,0,0,0
64568992,18,2,0,0,0,0,0,0
58431500,19,2,0,1,0,0,0,1
98189711,10,3,0,1,0,0,0,0
39052981,0,2,0,1,0,0,0,1
10360118,3,1,0,1,0,1,0,0
87138239,2,2,1,0,0,0,0,0
60813785,1,1,0,0,0,0,0,1
91632136,20,2,0,1,0,0,0,0
11308211,9,1,0,0,0,0,0,1
45942283,8,1,0,1,1,0,1,0
48276667,14,3,0,1,0,0,0,0
53301600,5,2,0,0,0,0,0,0
48837546,15,2,0,1,0,0,0,0
45123734,15,2,0,1,0,0,1,1
47319636,11,2,0,0,1,0,0,0
38578136,8,1,0,1,1,0,0,0
51682741,7,3,0,1,1,1,0,0
40141123,16,2,0,0,0,0,0,0
22153766,7,2,0,1,0,0,0,0
92197925,14,4,0,1,0,0,0,0
69828796,2,2,0,0,1,1,0,0
13889035,16,3,0,0,0,0,1,0
25617285,0,1,1,0,1,0,1,0
57421936,7,1,0,1,0,0,0,0
79308750,10,2,0,1,0,1,0,0
12328615,13,2,0,1,0,0,1,0
69305950,7,2,0,0,0,1,1,1
93532146,9,3,1,0,1,0,0,0
56014337,11,2,0,1,0,1,0,0
39013260,15,3,0,0,0,0,1,0
48493985,16,2,0,1,0,0,0,0
38074801,13,3,0,0,0,0,1,0
38988274,9,2,0,1,0,0,0,0
61233254,10,2,0,0,1,0,0,0
98603205,17,2,0,1,0,1,0,0
15283198,13,2,0,0,0,0,1,0
63106429,5,2,0,1,1,0,1,0
58904741,9,3,0,0,1,0,0,0
87875681,7,3,0,0,0,0,0,0
77482852,7,3,0,1,1,0,0,0
30000557,9,1,0,0,0,0,0,0
44555893,3,3,0,1,0,0,0,0
87699858,1,3,0,0,0,0,0,0
60495615,9,3,1,0,0,0,0,1
61480853,8,2,0,0,0,0,0,0
65516520,18,3,0,0,1,1,0,0
96561813,5,1,0,0,0,0,1,0
26153193,20,2,0,1,1,1,0,0
79407388,18,2,0,1,0,0,0,0
44066273,9,1,0,0,0,1,0,0
41676874,2,1,0,0,0,0,0,1
91483247,14,3,0,0,0,0,0,0
38676857,14,2,0,1,0,0,1,0
29695558,13,1,0,0,0,0,0,0
32307446,16,2,1,1,0,0,0,0
98409107,8,2,0,1,0,0,0,0
61615458,15,1,0,0,0,0,0,0
57700545,5,3,0,0,0,1,0,1
13479405,3,3,0,1,0,1,0,0
35427567,0,1,0,0,0,0,0,0
21379658,8,2,1,0,1,0,0,0
82157665,3,2,0,0,0,0,0,1
79864682,4,2,0,0,0,0,0,0
12149527,19,2,0,0,0,0,0,0
21300878,1,2,0,1,0,0,0,0
20080844,16,2,1,0,0,0,0,0
90946303,7,1,0,0,0,0,0,0
15305905,1,2,0,0,0,1,0,0
78846547,1,3,0,1,0,0,1,1
85781709,0,3,0,1,0,0,0,0
85417639,4,3,0,1,0,0,0,0
99191647,7,3,0,0,1,0,0,0
29203613,11,1,0,0,0,0,0,0
27381317,19,1,0,1,0,0,0,0
69198590,13,2,0,1,0,0,0,0
60834562,19,1,0,0,0,1,0,1
88245949,17,4,0,1,0,0,0,0
18821273,0,2,0,0,0,0,1,0
27141882,19,2,0,0,0,1,1,0
63665871,14,3,0,0,0,0,1,0
98482820,9,2,0,1,0,0,0,1
20425803,8,1,0,0,0,0,0,0
97809860,7,1,0,0,0,0,0,0
34950605,4,2,0,0,0,0,0,0
26652200,11,1,0,0,1,0,0,0
48037316,16,1,0,0,0,0,0,0
54159576,5,2,0,0,1,0,1,0
11817513,13,2,0,0,0,1,1,0
21126767,2,2,0,1,0,0,0,0
17533108,4,3,0,0,0,0,0,0
78601401,13,1,0,1,0,0,0,0
82592480,5,2,0,0,0,0,0,0
15666763,5,1,0,1,0,0,0,0
30458199,5,1,0,0,0,0,0,0
24564968,12,2,1,0,0,0,0,0
64268984,10,4,0,0,1,0,0,0
82323829,14,2,1,1,0,0,0,0
94126874,1,1,0,0,1,0,0,1
64352744,6,2,0,1,0,0,0,1
83982206,2,2,0,1,0,1,0,1
58099345,1,2,0,1,0,0,0,0
32271696,16,2,0,1,0,0,0,0
92181146,16,1,1,1,0,0,0,0
82834923,20,2,0,1,0,0,0,0
28135856,18,3,0,0,0,0,1,0
64530132,7,2,0,0,0,0,0,0
39017567,18,3,0,1,0,0,0,0
34673852,4,1,0,0,0,0,0,0
36013129,4,1,0,1,0,0,0,0
52808425,1,3,0,1,1,0,0,0
22967362,16,2,0,1,0,0,1,0
16868489,12,3,1,1,0,0,0,0
90459851,14,1,0,1,1,0,0,0
51699929,0,3,0,0,1,0,1,0
99890130,11,4,0,0,0,0,0,0
34098720,0,2,0,0,1,0,0,0
39125222,16,2,0,0,0,0,0,0
37320892,2,2,1,1,1,0,0,0
78958741,1,3,0,1,1,0,0,0
94131444,13,2,0,0,1,1,0,0
47310185,15,2,0,0,1,0,0,0
67557189,13,1,0,0,1,0,1,1
12609763,16,2,0,0,0,1,0,0
21100896,14,1,0,1,0,0,1,0
85682553,16,2,0,0,0,0,0,0
34399514,6,2,0,0,0,0,0,0
86736011,6,2,0,1,1,0,1,0
55659436,6,2,0,0,0,0,0,0
16593450,4,2,1,0,1,0,0,0
33858775,1,1,0,1,0,1,1,0
38901988,14,1,0,0,0,0,0,0
94973347,12,3,0,0,0,0,0,0
34020326,8,2,0,1,1,0,0,0
48038620,19,2,0,0,0,1,0,1
69363024,10,2,0,1,0,0,1,0
60529953,10,2,0,1,0,0,1,0
93065509,10,2,0,1,0,0,0,0
89497861,16,1,0,1,0,0,0,0
83249658,10,2,0,1,0,0,0,0
21606157,7,2,0,0,0,0,0,1
35582235,7,3,0,0,0,0,1,1
91563018,8,2,0,1,1,1,0,0
17649930,0,2,0,1,1,0,0,0
10024995,13,3,0,1,0,1,1,0
45246137,0,2,0,0,0,0,0,0
23797740,2,2,0,0,1,1,0,0
69402015,0,3,0,1,0,1,0,0
81944661,0,1,0,0,1,1,0,0
70058541,15,3,0,1,0,0,0,1
26928847,14,2,0,1,0,0,0,0
81671389,13,2,0,1,0,0,0,0
26216039,3,2,0,0,0,0,0,1
54746453,3,2,0,0,0,0,1,1
77511814,18,2,0,1,0,1,1,0
13446781,19,2,0,0,0,0,0,0
29468061,1,1,0,1,0,1,0,0
98529229,13,2,1,1,0,0,0,0
79259224,17,1,0,0,0,0,0,0
60551548,1,3,0,1,0,0,0,0
47392516,2,3,0,0,0,0,0,0
16029397,19,3,1,1,1,0,0,0
29805204,19,3,0,0,0,0,0,0
73180103,9,1,0,1,0,1,0,0
41566332,1,1,1,1,0,0,0,0
17759707,17,2,0,1,1,0,0,0
15008636,18,2,0,1,0,0,0,0
45867469,13,1,0,0,1,0,0,1
30669284,9,3,1,1,0,0,1,0
26799929,12,3,0,1,0,0,1,0
10441062,8,1,0,0,0,0,0,0
38674104,19,2,0,0,0,0,0,0
53010960,8,2,0,0,0,0,1,0
17154795,19,2,0,1,1,0,0,0
28715946,5,2,0,0,0,0,0,1
86360724,1,1,0,1,0,0,0,0
83367881,7,1,0,1,0,0,0,0
19355197,9,3,0,0,0,0,0,0
39292867,7,1,0,1,1,1,0,1
44540211,8,3,0,0,1,0,1,0
46225273,14,2,0,0,0,1,1,0
27695586,12,2,1,1,0,0,0,0
58172464,6,1,0,1,0,0,0,0
13962407,20,2,0,0,0,1,0,0
52174923,2,3,0,1,0,0,0,0
56186540,5,2,0,1,1,0,0,0
67880907,10,2,0,0,0,0,0,0
61563943,14,3,0,0,0,0,0,0
88955812,0,3,0,1,0,0,0,0
96097723,20,1,0,1,0,0,0,1
72679381,19,1,0,0,0,1,0,0
90142241,12,3,0,1,0,0,0,0
28004985,15,1,0,1,1,0,1,0
20107280,3,2,0,1,0,0,0,0
21481698,8,4,0,0,0,1,0,0
12127901,14,1,0,0,1,0,0,0
15706319,9,1,0,0,0,0,0,0
99409324,1,2,0,1,0,0,0,0
96280786,16,3,0,1,0,1,0,0
84470282,20,1,0,0,0,0,0,0
86912851,11,1,0,1,0,0,1,0
40514324,9,2,0,1,0,0,0,0
92560195,16,1,0,0,0,0,0,0
65308405,11,1,0,1,0,0,1,0
13826156,17,2,0,1,0,0,0,0
95653079,17,1,0,0,1,0,0,1
62140681,16,3,0,1,0,0,0,0
18359996,6,1,0,1,0,0,0,0
22764341,20,2,0,0,0,0,0,0
25734360,19,2,0,1,0,0,0,0
87163790,9,2,0,1,0,0,0,0
51672393,8,2,0,1,0,0,0,0
47345190,8,2,0,1,0,0,0,0
24709119,12,2,0,0,0,0,1,0
39185567,10,2,0,1,0,0,1,0
44142763,19,1,0,1,0,0,0,0
71775213,2,3,0,0,1,0,0,1
58429191,19,2,0,1,1,0,0,0
17064581,14,1,0,1,0,0,0,0
31882583,4,2,0,0,0,0,1,0
28879015,5,3,0,0,1,1,1,1
48698722,11,1,0,0,0,0,0,0
45185119,15,3,1,1,0,0,1,0
82346062,9,3,0,0,0,1,0,0
99328460,3,3,1,0,0,0,0,0
94213254,11,2,0,0,0,0,1,0
33128025,20,2,0,0,0,0,0,1
15026157,13,3,0,1,0,0,1,0
85702196,20,1,0,1,0,0,0,0
41511145,17,3,0,1,0,0,0,0
54367795,6,2,0,1,1,0,0,1
64791048,9,1,0,0,0,0,0,0
36323457,18,2,0,1,0,0,0,0
29084976,2,3,0,1,0,0,0,0
97651268,8,3,0,1,0,0,0,0
19833210,5,2,0,1,0,1,1,1
16928170,14,2,0,1,0,1,0,0
33374071,10,2,0,0,0,0,0,1
88749870,6,1,0,1,0,0,0,0
10318727,18,2,1,1,0,0,0,0
92416609,6,3,0,0,0,1,0,0
16943903,6,3,0,0,0,0,0,0
70224638,19,1,0,1,0,0,0,0
38484322,15,1,0,0,0,0,0,0
54634056,8,2,0,1,0,0,0,0
30265514,18,1,0,1,0,0,0,0
62247134,3,2,0,1,0,0,0,0
52473065,14,2,0,1,1,1,0,0
85432216,7,1,0,1,0,0,0,0
28458758,2,2,0,1,0,0,0,0
20931359,8,2,1,1,0,0,0,0
12050938,2,2,0,1,0,0,0,0
37573700,10,3,0,0,1,0,0,0
97725579,10,2,0,1,0,0,0,0
53704267,15,1,0,0,1,1,0,0
30058866,11,2,0,1,0,0,1,0
83967822,12,2,0,0,1,0,0,0
85454795,13,1,0,0,1,1,0,0
55052989,15,2,0,0,0,0,0,0
20644719,2,1,0,0,1,0,0,0
33947263,8,2,0,0,0,0,1,0
13232345,3,1,0,0,0,0,0,0
64941974,14,3,0,0,0,0,0,0
77533423,13,2,0,1,0,0,1,1
44391390,19,3,1,0,1,0,0,0
21692473,2,2,1,0,1,0,0,1
51620354,18,3,0,0,1,0,0,1
66605533,13,1,0,1,0,0,0,0
80255580,1,2,0,0,0,0,0,1
16897335,20,1,0,0,0,1,0,0
56981222,1,3,0,0,1,0,1,1
55889262,5,2,0,0,1,0,0,0
49968415,2,1,0,0,0,1,0,0
19973948,13,1,0,0,0,0,0,0
67431699,7,2,0,1,1,0,0,1
92966164,18,2,1,1,0,0,0,1
60478567,15,2,0,0,0,0,0,0
74107853,13,3,1,1,0,0,0,0
62875017,13,3,0,0,0,0,0,1
53333625,10,3,0,0,1,0,0,1
29884115,11,1,0,0,0,0,1,0
78753251,8,1,0,1,1,0,0,0
68992696,11,2,0,1,1,1,0,0
45237249,13,2,0,1,1,0,0,0
58684781,9,2,0,1,0,1,0,0
63595958,5,2,0,0,1,0,0,0
91485685,5,2,0,0,0,0,0,0
94406316,20,2,0,0,0,1,0,0
52176887,13,2,0,1,0,1,0,0
58353876,2,2,0,1,0,0,0,0
69904083,8,1,0,0,0,1,0,0
18353456,10,2,1,0,1,0,0,0
90071598,0,1,0,0,0,0,0,0
58333519,8,1,0,0,0,0,0,1
32433798,19,2,0,1,0,0,0,0
75661518,7,2,1,0,0,0,0,0
86469201,12,2,0,0,1,0,0,0
40183907,19,3,0,1,0,1,0,0
59031629,11,1,0,0,1,1,0,0
41912830,12,2,0,1,0,0,0,0
34214051,12,2,1,0,0,0,0,0
51122043,5,1,0,0,0,0,0,0
68295400,19,3,0,0,1,0,0,0
16240816,17,4,0,0,0,0,0,0
66997976,1,1,0,1,0,1,0,0
59927918,3,1,0,0,1,0,0,0
75564033,16,1,0,0,0,0,0,0
55753654,5,3,0,0,0,1,0,0
57891111,8,3,0,1,1,0,0,0
95887448,3,3,0,1,0,0,0,0
84496231,6,2,0,1,0,1,0,0
98377568,17,1,0,1,0,0,0,0
37935576,16,3,0,0,0,0,0,0
50817562,13,2,0,0,0,0,0,0
27984982,4,3,0,0,0,0,0,0
90534895,20,3,0,0,0,0,1,0
40817544,11,1,0,1,1,1,0,0
59228828,12,1,0,0,0,0,0,0
12427581,10,1,0,0,1,1,0,0
58912809,12,2,0,1,0,1,0,0
73630609,19,2,1,1,0,0,1,0
26313874,1,1,0,1,1,0,0,0
84242863,5,3,0,0,0,1,0,1
57604514,10,2,0,1,1,0,1,0
38120897,3,2,0,0,0,0,0,0
88899321,7,1,0,0,0,0,0,0
81566539,5,1,0,1,1,0,0,0
84665913,1,1,0,0,0,0,0,0
32324009,7,2,0,0,0,1,0,1
42482914,17,2,0,0,1,0,0,0
75396456,0,3,0,1,0,1,0,0
88110379,18,3,0,1,0,0,0,0
53829624,14,2,0,1,0,0,0,0
38565895,2,2,0,1,1,0,0,0
41390226,13,1,1,1,1,0,0,1
10761674,15,2,0,1,0,0,0,0
33259229,15,3,0,0,0,1,0,0
24005495,2,2,0,0,0,0,0,0
16288523,0,2,0,1,0,0,0,0
81675968,8,1,0,0,1,0,0,0
96389874,5,1,0,0,0,0,0,0
70571209,0,2,0,1,1,1,1,1
36692202,20,2,0,0,0,0,0,0
16768587,12,2,0,1,1,0,0,0
94880109,7,2,0,1,0,0,0,0
56876806,2,2,1,1,0,0,0,0
36167772,17,3,0,0,0,1,0,0
30236616,5,2,0,1,0,0,0,0
50297353,19,1,1,0,0,0,1,0
23468807,9,3,0,1,0,0,0,0
13001356,9,3,0,1,1,1,0,0
70230290,15,3,0,1,1,0,0,0
65434371,10,1,0,0,0,0,0,1
94236775,12,2,0,0,0,1,1,0
87324217,9,2,0,0,0,0,0,0
86270230,9,1,0,1,0,0,0,0
52821529,18,2,1,1,0,0,0,0
63829586,7,3,0,0,0,0,0,0
83446812,16,2,0,0,0,0,1,0
59252887,19,2,0,1,0,0,0,0
